Profile,VZA,VAA,SZA,SAA,fy4a_ch01_Radiance,fy4a_ch02_Radiance,fy4a_ch03_Radiance,fy4a_ch04_Radiance,fy4a_ch05_Radiance,fy4a_ch06_Radiance,fy4b_ch01_Radiance,fy4b_ch02_Radiance,fy4b_ch03_Radiance,fy4b_ch04_Radiance,fy4b_ch05_Radiance,fy4b_ch06_Radiance
P9,0.00,90.00,60.00,0.00,5.5595e-07,7.7682e-07,8.7646e-07,1.1075e-07,5.7051e-07,2.3532e-07,5.6495e-07,7.7661e-07,8.6810e-07,1.0698e-07,5.7364e-07,2.3535e-07
P9,0.00,135.00,55.00,0.00,6.5044e-07,9.1294e-07,1.0289e-06,1.3715e-07,6.6691e-07,2.7349e-07,6.6094e-07,9.1278e-07,1.0191e-06,1.3287e-07,6.7054e-07,2.7347e-07
P9,60.00,45.00,55.00,0.00,7.1941e-07,1.0382e-06,1.2086e-06,1.5166e-07,9.0098e-07,4.2520e-07,7.3094e-07,1.0366e-06,1.1968e-06,1.4551e-07,9.0522e-07,4.2522e-07
P9,55.00,45.00,55.00,0.00,7.1018e-07,1.0245e-06,1.1862e-06,1.5463e-07,8.6859e-07,4.0344e-07,7.2156e-07,1.0232e-06,1.1746e-06,1.4884e-07,8.7271e-07,4.0346e-07
P9,60.00,135.00,30.00,0.00,9.9064e-07,1.3541e-06,1.5173e-06,1.8417e-07,9.8854e-07,4.0797e-07,1.0069e-06,1.3539e-06,1.5029e-06,1.7744e-07,9.9371e-07,4.0807e-07
P9,55.00,0.00,55.00,0.00,7.4028e-07,1.0857e-06,1.2705e-06,1.7252e-07,9.6499e-07,4.6327e-07,7.5206e-07,1.0840e-06,1.2579e-06,1.6619e-07,9.6942e-07,4.6329e-07
P9,30.00,135.00,45.00,0.00,8.3373e-07,1.1580e-06,1.2967e-06,1.7877e-07,8.3417e-07,3.3873e-07,8.4726e-07,1.1580e-06,1.2844e-06,1.7351e-07,8.3863e-07,3.3872e-07
P9,30.00,180.00,30.00,0.00,1.0344e-06,1.4421e-06,1.6128e-06,2.3183e-07,1.0209e-06,4.0593e-07,1.0511e-06,1.4423e-06,1.5977e-06,2.2556e-07,1.0265e-06,4.0597e-07
P9,30.00,180.00,60.00,0.00,5.7706e-07,7.8144e-07,8.7084e-07,1.0587e-07,5.6111e-07,2.2970e-07,5.8654e-07,7.8145e-07,8.6260e-07,1.0207e-07,5.6413e-07,2.2975e-07
P9,55.00,180.00,45.00,0.00,8.4975e-07,1.1365e-06,1.2604e-06,1.5432e-07,8.1759e-07,3.3759e-07,8.6381e-07,1.1367e-06,1.2485e-06,1.4878e-07,8.2178e-07,3.3763e-07
P9,60.00,180.00,30.00,0.00,9.9856e-07,1.3510e-06,1.5067e-06,1.8135e-07,9.7306e-07,3.9834e-07,1.0150e-06,1.3509e-06,1.4925e-06,1.7470e-07,9.7818e-07,3.9844e-07
P9,60.00,90.00,30.00,0.00,9.8260e-07,1.3727e-06,1.5540e-06,1.9324e-07,1.0366e-06,4.3775e-07,9.9853e-07,1.3721e-06,1.5392e-06,1.8625e-07,1.0419e-06,4.3785e-07
P9,60.00,180.00,45.00,0.00,8.5084e-07,1.1269e-06,1.2479e-06,1.4491e-07,8.1073e-07,3.3623e-07,8.6500e-07,1.1270e-06,1.2362e-06,1.3925e-07,8.1486e-07,3.3628e-07
P9,30.00,90.00,0.00,0.00,1.1945e-06,1.6904e-06,1.8988e-06,2.8235e-07,1.1980e-06,4.7423e-07,1.2137e-06,1.6905e-06,1.8810e-06,2.7514e-07,1.2047e-06,4.7426e-07
P9,0.00,180.00,0.00,0.00,1.2123e-06,1.7178e-06,1.9267e-06,2.9335e-07,1.1971e-06,4.6574e-07,1.2318e-06,1.7180e-06,1.9088e-06,2.8623e-07,1.2039e-06,4.6573e-07
P9,45.00,45.00,55.00,0.00,6.9044e-07,9.9212e-07,1.1392e-06,1.5378e-07,8.0653e-07,3.6263e-07,7.0151e-07,9.9126e-07,1.1281e-06,1.4855e-07,8.1046e-07,3.6264e-07
P9,55.00,90.00,45.00,0.00,8.2942e-07,1.1618e-06,1.3164e-06,1.6851e-07,8.9303e-07,3.8442e-07,8.4286e-07,1.1613e-06,1.3038e-06,1.6258e-07,8.9750e-07,3.8445e-07
P9,60.00,0.00,60.00,0.00,6.8585e-07,1.0191e-06,1.2148e-06,1.5674e-07,9.7559e-07,4.8986e-07,6.9672e-07,1.0167e-06,1.2027e-06,1.5010e-07,9.8002e-07,4.8992e-07
P9,0.00,135.00,60.00,0.00,5.5595e-07,7.7682e-07,8.7646e-07,1.1075e-07,5.7051e-07,2.3532e-07,5.6495e-07,7.7661e-07,8.6810e-07,1.0698e-07,5.7364e-07,2.3535e-07
P9,30.00,135.00,60.00,0.00,5.7283e-07,7.8354e-07,8.7714e-07,1.0755e-07,5.7012e-07,2.3530e-07,5.8221e-07,7.8345e-07,8.6882e-07,1.0371e-07,5.7317e-07,2.3534e-07
P9,60.00,180.00,60.00,0.00,6.3633e-07,8.1895e-07,8.9951e-07,9.5541e-08,5.8681e-07,2.4703e-07,6.4713e-07,8.1901e-07,8.9116e-07,9.1249e-08,5.8973e-07,2.4714e-07
P9,60.00,135.00,45.00,0.00,8.3745e-07,1.1285e-06,1.2597e-06,1.4801e-07,8.2936e-07,3.4792e-07,8.5127e-07,1.1283e-06,1.2478e-06,1.4224e-07,8.3357e-07,3.4797e-07
P9,60.00,90.00,45.00,0.00,8.2532e-07,1.1514e-06,1.3071e-06,1.5911e-07,8.9295e-07,3.8748e-07,8.3872e-07,1.1507e-06,1.2946e-06,1.5300e-07,8.9739e-07,3.8752e-07
P9,55.00,45.00,45.00,0.00,8.4979e-07,1.2212e-06,1.4030e-06,1.8861e-07,9.9431e-07,4.4701e-07,8.6341e-07,1.2201e-06,1.3894e-06,1.8214e-07,9.9912e-07,4.4704e-07
P9,45.00,135.00,55.00,0.00,6.8069e-07,9.2472e-07,1.0322e-06,1.2826e-07,6.7701e-07,2.8253e-07,6.9187e-07,9.2466e-07,1.0224e-06,1.2371e-07,6.8050e-07,2.8255e-07
P9,60.00,180.00,0.00,0.00,1.1081e-06,1.5482e-06,1.7490e-06,2.1841e-07,1.1418e-06,4.7099e-07,1.1260e-06,1.5476e-06,1.7324e-06,2.1076e-07,1.1480e-06,4.7107e-07
P9,0.00,180.00,55.00,0.00,6.5044e-07,9.1294e-07,1.0289e-06,1.3715e-07,6.6691e-07,2.7349e-07,6.6094e-07,9.1278e-07,1.0191e-06,1.3287e-07,6.7054e-07,2.7347e-07
P9,45.00,135.00,45.00,0.00,8.3866e-07,1.1517e-06,1.2873e-06,1.6976e-07,8.3814e-07,3.4564e-07,8.5235e-07,1.1517e-06,1.2751e-06,1.6432e-07,8.4250e-07,3.4565e-07
P9,45.00,0.00,55.00,0.00,7.0805e-07,1.0288e-06,1.1891e-06,1.6519e-07,8.6239e-07,3.9711e-07,7.1934e-07,1.0277e-06,1.1775e-06,1.5966e-07,8.6651e-07,3.9712e-07
P9,0.00,45.00,45.00,0.00,8.2508e-07,1.1642e-06,1.3100e-06,1.8650e-07,8.3997e-07,3.3954e-07,8.3837e-07,1.1642e-06,1.2976e-06,1.8131e-07,8.4456e-07,3.3950e-07
P9,0.00,45.00,60.00,0.00,5.5595e-07,7.7682e-07,8.7646e-07,1.1075e-07,5.7051e-07,2.3532e-07,5.6495e-07,7.7661e-07,8.6810e-07,1.0698e-07,5.7364e-07,2.3535e-07
P9,30.00,180.00,55.00,0.00,6.6907e-07,9.1268e-07,1.0177e-06,1.3040e-07,6.5470e-07,2.6696e-07,6.8002e-07,9.1273e-07,1.0080e-06,1.2609e-07,6.5820e-07,2.6695e-07
P9,30.00,45.00,0.00,0.00,1.1945e-06,1.6904e-06,1.8988e-06,2.8235e-07,1.1980e-06,4.7423e-07,1.2137e-06,1.6905e-06,1.8810e-06,2.7514e-07,1.2047e-06,4.7426e-07
P9,60.00,45.00,60.00,0.00,6.4161e-07,9.2731e-07,1.0857e-06,1.3238e-07,8.2506e-07,3.9593e-07,6.5191e-07,9.2566e-07,1.0750e-06,1.2666e-07,8.2894e-07,3.9600e-07
P9,60.00,90.00,0.00,0.00,1.1081e-06,1.5482e-06,1.7490e-06,2.1841e-07,1.1418e-06,4.7099e-07,1.1260e-06,1.5476e-06,1.7324e-06,2.1076e-07,1.1480e-06,4.7107e-07
P9,60.00,45.00,0.00,0.00,1.1081e-06,1.5482e-06,1.7490e-06,2.1841e-07,1.1418e-06,4.7099e-07,1.1260e-06,1.5476e-06,1.7324e-06,2.1076e-07,1.1480e-06,4.7107e-07
P9,0.00,90.00,55.00,0.00,6.5044e-07,9.1294e-07,1.0289e-06,1.3715e-07,6.6691e-07,2.7349e-07,6.6094e-07,9.1278e-07,1.0191e-06,1.3287e-07,6.7054e-07,2.7347e-07
P9,45.00,90.00,45.00,0.00,8.3247e-07,1.1715e-06,1.3239e-06,1.7951e-07,8.8419e-07,3.7401e-07,8.4592e-07,1.1711e-06,1.3112e-06,1.7385e-07,8.8870e-07,3.7402e-07
P9,0.00,135.00,30.00,0.00,1.0347e-06,1.4643e-06,1.6447e-06,2.4490e-07,1.0374e-06,4.1062e-07,1.0513e-06,1.4644e-06,1.6293e-06,2.3866e-07,1.0432e-06,4.1064e-07
P9,30.00,180.00,0.00,0.00,1.1945e-06,1.6904e-06,1.8988e-06,2.8235e-07,1.1980e-06,4.7423e-07,1.2137e-06,1.6905e-06,1.8810e-06,2.7514e-07,1.2047e-06,4.7426e-07
P9,0.00,90.00,0.00,0.00,1.2123e-06,1.7178e-06,1.9267e-06,2.9335e-07,1.1971e-06,4.6574e-07,1.2318e-06,1.7180e-06,1.9088e-06,2.8623e-07,1.2039e-06,4.6573e-07
P9,30.00,45.00,60.00,0.00,5.7545e-07,8.1864e-07,9.3436e-07,1.2133e-07,6.3986e-07,2.7841e-07,5.8471e-07,8.1810e-07,9.2534e-07,1.1712e-07,6.4316e-07,2.7845e-07
P10,60.00,90.00,0.00,0.00,1.0937e-06,1.4558e-06,1.7475e-06,2.9379e-07,1.1453e-06,4.7504e-07,1.1131e-06,1.4492e-06,1.7303e-06,2.8657e-07,1.1514e-06,4.7502e-07
P10,0.00,0.00,0.00,0.00,1.2021e-06,1.6500e-06,1.9258e-06,3.6559e-07,1.1994e-06,4.6885e-07,1.2227e-06,1.6457e-06,1.9075e-06,3.5859e-07,1.2062e-06,4.6878e-07
P10,0.00,0.00,55.00,0.00,6.4288e-07,8.6409e-07,1.0282e-06,1.8187e-07,6.6872e-07,2.7567e-07,6.5419e-07,8.6070e-07,1.0181e-06,1.7776e-07,6.7235e-07,2.7559e-07
P10,30.00,90.00,60.00,0.00,5.6134e-07,7.4636e-07,8.9804e-07,1.5426e-07,5.9977e-07,2.5467e-07,5.7136e-07,7.4284e-07,8.8913e-07,1.5048e-07,6.0293e-07,2.5465e-07
P10,60.00,45.00,30.00,0.00,9.7904e-07,1.3243e-06,1.6121e-06,2.8218e-07,1.1095e-06,4.8469e-07,9.9645e-07,1.3174e-06,1.5960e-06,2.7528e-07,1.1151e-06,4.8468e-07
P10,30.00,180.00,30.00,0.00,1.0243e-06,1.3764e-06,1.6120e-06,2.9657e-07,1.0238e-06,4.0929e-07,1.0421e-06,1.3723e-06,1.5965e-06,2.9049e-07,1.0294e-06,4.0926e-07
P10,0.00,180.00,30.00,0.00,1.0252e-06,1.4022e-06,1.6438e-06,3.0951e-07,1.0395e-06,4.1343e-07,1.0429e-06,1.3981e-06,1.6280e-06,3.0341e-07,1.0452e-06,4.1338e-07
P10,30.00,135.00,55.00,0.00,6.5716e-07,8.6411e-07,1.0247e-06,1.7760e-07,6.6729e-07,2.7585e-07,6.6886e-07,8.6065e-07,1.0146e-06,1.7345e-07,6.7083e-07,2.7579e-07
P10,0.00,45.00,55.00,0.00,6.4288e-07,8.6409e-07,1.0282e-06,1.8187e-07,6.6872e-07,2.7567e-07,6.5419e-07,8.6070e-07,1.0181e-06,1.7776e-07,6.7235e-07,2.7559e-07
P10,45.00,90.00,45.00,0.00,8.2241e-07,1.1065e-06,1.3227e-06,2.3917e-07,8.8616e-07,3.7667e-07,8.3692e-07,1.1019e-06,1.3097e-06,2.3380e-07,8.9067e-07,3.7660e-07
P10,45.00,0.00,45.00,0.00,8.4706e-07,1.1727e-06,1.4217e-06,2.7264e-07,9.9746e-07,4.4516e-07,8.6187e-07,1.1673e-06,1.4075e-06,2.6680e-07,1.0023e-06,4.4508e-07
P10,30.00,180.00,60.00,0.00,5.6940e-07,7.3357e-07,8.7030e-07,1.4453e-07,5.6380e-07,2.3238e-07,5.7969e-07,7.3041e-07,8.6177e-07,1.4091e-07,5.6683e-07,2.3237e-07
P10,0.00,90.00,60.00,0.00,5.4889e-07,7.3160e-07,8.7576e-07,1.4965e-07,5.7226e-07,2.3735e-07,5.5864e-07,7.2840e-07,8.6711e-07,1.4603e-07,5.7539e-07,2.3732e-07
P10,30.00,180.00,0.00,0.00,1.1835e-06,1.6185e-06,1.8977e-06,3.5633e-07,1.2004e-06,4.7748e-07,1.2039e-06,1.6139e-06,1.8795e-06,3.4931e-07,1.2071e-06,4.7743e-07
P10,0.00,45.00,30.00,0.00,1.0252e-06,1.4022e-06,1.6438e-06,3.0951e-07,1.0395e-06,4.1343e-07,1.0429e-06,1.3981e-06,1.6280e-06,3.0341e-07,1.0452e-06,4.1338e-07
P10,60.00,90.00,45.00,0.00,8.1312e-07,1.0741e-06,1.3055e-06,2.2067e-07,8.9535e-07,3.9057e-07,8.2781e-07,1.0682e-06,1.2925e-06,2.1494e-07,8.9980e-07,3.9052e-07
P10,60.00,135.00,30.00,0.00,9.7716e-07,1.2694e-06,1.5161e-06,2.5067e-07,9.9274e-07,4.1235e-07,9.9479e-07,1.2636e-06,1.5012e-06,2.4432e-07,9.9793e-07,4.1236e-07
P10,55.00,180.00,55.00,0.00,6.9474e-07,8.6372e-07,1.0225e-06,1.6531e-07,6.7053e-07,2.8181e-07,7.0759e-07,8.5967e-07,1.0125e-06,1.6090e-07,6.7391e-07,2.8179e-07
P10,0.00,90.00,45.00,0.00,8.1664e-07,1.1091e-06,1.3092e-06,2.4098e-07,8.4188e-07,3.4199e-07,8.3083e-07,1.1054e-06,1.2965e-06,2.3595e-07,8.4646e-07,3.4189e-07
P10,30.00,90.00,0.00,0.00,1.1835e-06,1.6185e-06,1.8977e-06,3.5633e-07,1.2004e-06,4.7748e-07,1.2039e-06,1.6139e-06,1.8795e-06,3.4931e-07,1.2071e-06,4.7743e-07
P10,0.00,135.00,60.00,0.00,5.4889e-07,7.3160e-07,8.7576e-07,1.4965e-07,5.7226e-07,2.3735e-07,5.5864e-07,7.2840e-07,8.6711e-07,1.4603e-07,5.7539e-07,2.3732e-07
P10,45.00,45.00,45.00,0.00,8.3475e-07,1.1463e-06,1.3838e-06,2.5996e-07,9.5569e-07,4.1946e-07,8.4938e-07,1.1412e-06,1.3700e-06,2.5429e-07,9.6042e-07,4.1939e-07
P10,60.00,180.00,45.00,0.00,8.3842e-07,1.0510e-06,1.2470e-06,2.0090e-07,8.1538e-07,3.4072e-07,8.5386e-07,1.0460e-06,1.2348e-06,1.9555e-07,8.1953e-07,3.4070e-07
P10,60.00,90.00,30.00,0.00,9.6916e-07,1.2869e-06,1.5524e-06,2.6304e-07,1.0395e-06,4.4134e-07,9.8651e-07,1.2806e-06,1.5370e-06,2.5648e-07,1.0448e-06,4.4135e-07
P10,60.00,45.00,55.00,0.00,7.0773e-07,9.6271e-07,1.2058e-06,2.1476e-07,8.9923e-07,4.2556e-07,7.2050e-07,9.5618e-07,1.1935e-06,2.0908e-07,9.0346e-07,4.2548e-07
P10,60.00,45.00,45.00,0.00,8.3714e-07,1.1379e-06,1.4045e-06,2.5071e-07,1.0106e-06,4.6209e-07,8.5211e-07,1.1312e-06,1.3903e-06,2.4442e-07,1.0154e-06,4.6202e-07
P10,55.00,0.00,55.00,0.00,7.2911e-07,1.0124e-06,1.2673e-06,2.4040e-07,9.6145e-07,4.6247e-07,7.4208e-07,1.0058e-06,1.2543e-06,2.3457e-07,9.6587e-07,4.6238e-07
P10,45.00,180.00,45.00,0.00,8.3517e-07,1.0835e-06,1.2751e-06,2.2190e-07,8.2646e-07,3.3989e-07,8.5010e-07,1.0794e-06,1.2627e-06,2.1679e-07,8.3077e-07,3.3983e-07
P10,55.00,90.00,55.00,0.00,6.7166e-07,8.8710e-07,1.0798e-06,1.8434e-07,7.4751e-07,3.2971e-07,6.8381e-07,8.8221e-07,1.0690e-06,1.7957e-07,7.5119e-07,3.2967e-07
P10,30.00,45.00,60.00,0.00,5.6772e-07,7.6866e-07,9.3317e-07,1.6569e-07,6.4052e-07,2.7985e-07,5.7780e-07,7.6482e-07,9.2383e-07,1.6172e-07,6.4382e-07,2.7983e-07
P10,0.00,135.00,0.00,0.00,1.2021e-06,1.6500e-06,1.9258e-06,3.6559e-07,1.1994e-06,4.6885e-07,1.2227e-06,1.6457e-06,1.9075e-06,3.5859e-07,1.2062e-06,4.6878e-07
P10,0.00,90.00,55.00,0.00,6.4288e-07,8.6409e-07,1.0282e-06,1.8187e-07,6.6872e-07,2.7567e-07,6.5419e-07,8.6070e-07,1.0181e-06,1.7776e-07,6.7235e-07,2.7559e-07
P10,0.00,180.00,55.00,0.00,6.4288e-07,8.6409e-07,1.0282e-06,1.8187e-07,6.6872e-07,2.7567e-07,6.5419e-07,8.6070e-07,1.0181e-06,1.7776e-07,6.7235e-07,2.7559e-07
P10,60.00,180.00,30.00,0.00,9.8501e-07,1.2664e-06,1.5057e-06,2.4682e-07,9.7770e-07,4.0298e-07,1.0029e-06,1.2607e-06,1.4909e-06,2.4053e-07,9.8283e-07,4.0300e-07
P10,30.00,45.00,55.00,0.00,6.5935e-07,8.9875e-07,1.0833e-06,1.9797e-07,7.3690e-07,3.1877e-07,6.7095e-07,8.9470e-07,1.0726e-06,1.9351e-07,7.4068e-07,3.1870e-07
P10,0.00,0.00,30.00,0.00,1.0252e-06,1.4022e-06,1.6438e-06,3.0951e-07,1.0395e-06,4.1343e-07,1.0429e-06,1.3981e-06,1.6280e-06,3.0341e-07,1.0452e-06,4.1338e-07
P10,0.00,135.00,30.00,0.00,1.0252e-06,1.4022e-06,1.6438e-06,3.0951e-07,1.0395e-06,4.1343e-07,1.0429e-06,1.3981e-06,1.6280e-06,3.0341e-07,1.0452e-06,4.1338e-07
P10,45.00,45.00,55.00,0.00,6.8109e-07,9.3125e-07,1.1374e-06,2.0986e-07,8.0626e-07,3.6373e-07,6.9314e-07,9.2638e-07,1.1260e-06,2.0497e-07,8.1018e-07,3.6366e-07
P10,60.00,0.00,0.00,0.00,1.0937e-06,1.4558e-06,1.7475e-06,2.9379e-07,1.1453e-06,4.7504e-07,1.1131e-06,1.4492e-06,1.7303e-06,2.8657e-07,1.1514e-06,4.7502e-07
P10,30.00,135.00,30.00,0.00,1.0222e-06,1.3799e-06,1.6189e-06,2.9926e-07,1.0319e-06,4.1425e-07,1.0400e-06,1.3757e-06,1.6033e-06,2.9315e-07,1.0376e-06,4.1422e-07
P10,60.00,180.00,55.00,0.00,7.0379e-07,8.6195e-07,1.0238e-06,1.6042e-07,6.7272e-07,2.8430e-07,7.1699e-07,8.5753e-07,1.0139e-06,1.5588e-07,6.7608e-07,2.8430e-07
P10,30.00,45.00,0.00,0.00,1.1835e-06,1.6185e-06,1.8977e-06,3.5633e-07,1.2004e-06,4.7748e-07,1.2039e-06,1.6139e-06,1.8795e-06,3.4931e-07,1.2071e-06,4.7743e-07
P10,30.00,0.00,45.00,0.00,8.2894e-07,1.1434e-06,1.3677e-06,2.6001e-07,9.2038e-07,3.9302e-07,8.4334e-07,1.1389e-06,1.3542e-06,2.5461e-07,9.2510e-07,3.9293e-07
P10,30.00,180.00,55.00,0.00,6.6089e-07,8.6106e-07,1.0171e-06,1.7481e-07,6.5748e-07,2.6980e-07,6.7270e-07,8.5770e-07,1.0072e-06,1.7069e-07,6.6099e-07,2.6974e-07
P10,60.00,0.00,30.00,0.00,9.8953e-07,1.3481e-06,1.6475e-06,2.9335e-07,1.1498e-06,5.0964e-07,1.0071e-06,1.3409e-06,1.6310e-06,2.8627e-07,1.1555e-06,5.0963e-07
P10,45.00,0.00,55.00,0.00,6.9843e-07,9.6573e-07,1.1869e-06,2.2541e-07,8.6081e-07,3.9740e-07,7.1075e-07,9.6048e-07,1.1749e-06,2.2027e-07,8.6490e-07,3.9733e-07
P10,0.00,135.00,55.00,0.00,6.4288e-07,8.6409e-07,1.0282e-06,1.8187e-07,6.6872e-07,2.7567e-07,6.5419e-07,8.6070e-07,1.0181e-06,1.7776e-07,6.7235e-07,2.7559e-07
P10,30.00,90.00,30.00,0.00,1.0193e-06,1.3897e-06,1.6370e-06,3.0639e-07,1.0536e-06,4.2746e-07,1.0370e-06,1.3853e-06,1.6212e-06,3.0020e-07,1.0592e-06,4.2743e-07
P10,0.00,0.00,60.00,0.00,5.4889e-07,7.3160e-07,8.7576e-07,1.4965e-07,5.7226e-07,2.3735e-07,5.5864e-07,7.2840e-07,8.6711e-07,1.4603e-07,5.7539e-07,2.3732e-07
P10,30.00,90.00,45.00,0.00,8.2106e-07,1.1118e-06,1.3189e-06,2.4236e-07,8.6473e-07,3.5885e-07,8.3541e-07,1.1078e-06,1.3060e-06,2.3719e-07,8.6928e-07,3.5877e-07
P10,30.00,135.00,45.00,0.00,8.2466e-07,1.0996e-06,1.2959e-06,2.3369e-07,8.3678e-07,3.4169e-07,8.3916e-07,1.0958e-06,1.2833e-06,2.2864e-07,8.4125e-07,3.4161e-07
P10,0.00,45.00,0.00,0.00,1.2021e-06,1.6500e-06,1.9258e-06,3.6559e-07,1.1994e-06,4.6885e-07,1.2227e-06,1.6457e-06,1.9075e-06,3.5859e-07,1.2062e-06,4.6878e-07
P10,55.00,135.00,55.00,0.00,6.8243e-07,8.6612e-07,1.0347e-06,1.6964e-07,6.8838e-07,2.9289e-07,6.9496e-07,8.6183e-07,1.0246e-06,1.6515e-07,6.9183e-07,2.9287e-07
P10,45.00,90.00,55.00,0.00,6.6440e-07,8.8546e-07,1.0674e-06,1.8741e-07,7.2596e-07,3.1410e-07,6.7626e-07,8.8120e-07,1.0568e-06,1.8290e-07,7.2962e-07,3.1404e-07
P10,60.00,45.00,0.00,0.00,1.0937e-06,1.4558e-06,1.7475e-06,2.9379e-07,1.1453e-06,4.7504e-07,1.1131e-06,1.4492e-06,1.7303e-06,2.8657e-07,1.1514e-06,4.7502e-07
P10,30.00,45.00,45.00,0.00,8.2485e-07,1.1320e-06,1.3509e-06,2.5399e-07,9.0156e-07,3.8147e-07,8.3920e-07,1.1276e-06,1.3376e-06,2.4868e-07,9.0622e-07,3.8138e-07
P10,30.00,0.00,30.00,0.00,1.0218e-06,1.4107e-06,1.6705e-06,3.1915e-07,1.0916e-06,4.5069e-07,1.0395e-06,1.4060e-06,1.6543e-06,3.1282e-07,1.0974e-06,4.5067e-07
P10,55.00,45.00,45.00,0.00,8.3817e-07,1.1456e-06,1.4007e-06,2.5704e-07,9.9392e-07,4.4835e-07,8.5302e-07,1.1395e-06,1.3866e-06,2.5101e-07,9.9872e-07,4.4828e-07
P10,55.00,180.00,45.00,0.00,8.3834e-07,1.0659e-06,1.2596e-06,2.1031e-07,8.2178e-07,3.4173e-07,8.5358e-07,1.0614e-06,1.2473e-06,2.0506e-07,8.2598e-07,3.4170e-07
P10,0.00,180.00,45.00,0.00,8.1664e-07,1.1091e-06,1.3092e-06,2.4098e-07,8.4188e-07,3.4199e-07,8.3083e-07,1.1054e-06,1.2965e-06,2.3595e-07,8.4646e-07,3.4189e-07
P10,60.00,90.00,55.00,0.00,6.7435e-07,8.8381e-07,1.0838e-06,1.7982e-07,7.5663e-07,3.3677e-07,6.8667e-07,8.7843e-07,1.0730e-06,1.7486e-07,7.6033e-07,3.3673e-07
P10,55.00,90.00,45.00,0.00,8.1815e-07,1.0898e-06,1.3150e-06,2.2971e-07,8.9522e-07,3.8731e-07,8.3277e-07,1.0845e-06,1.3020e-06,2.2413e-07,8.9969e-07,3.8726e-07
P10,60.00,180.00,60.00,0.00,6.2556e-07,7.5502e-07,8.9871e-07,1.3738e-07,5.9123e-07,2.5108e-07,6.3744e-07,7.5088e-07,8.9000e-07,1.3331e-07,5.9416e-07,2.5112e-07
P10,60.00,0.00,55.00,0.00,7.4547e-07,1.0358e-06,1.3142e-06,2.4560e-07,1.0228e-06,5.0257e-07,7.5882e-07,1.0283e-06,1.3006e-06,2.3928e-07,1.0275e-06,5.0245e-07
P10,55.00,0.00,45.00,0.00,8.5928e-07,1.1877e-06,1.4613e-06,2.7598e-07,1.0610e-06,4.8977e-07,8.7445e-07,1.1812e-06,1.4466e-06,2.6964e-07,1.0660e-06,4.8969e-07
P10,55.00,45.00,55.00,0.00,6.9949e-07,9.5513e-07,1.1838e-06,2.1552e-07,8.6738e-07,4.0406e-07,7.1200e-07,9.4930e-07,1.1717e-06,2.1016e-07,8.7148e-07,4.0399e-07
P10,0.00,45.00,60.00,0.00,5.4889e-07,7.3160e-07,8.7576e-07,1.4965e-07,5.7226e-07,2.3735e-07,5.5864e-07,7.2840e-07,8.6711e-07,1.4603e-07,5.7539e-07,2.3732e-07
P10,60.00,45.00,60.00,0.00,6.3054e-07,8.5587e-07,1.0828e-06,1.9034e-07,8.2290e-07,3.9594e-07,6.4200e-07,8.4953e-07,1.0717e-06,1.8504e-07,8.2676e-07,3.9590e-07
P10,0.00,90.00,30.00,0.00,1.0252e-06,1.4022e-06,1.6438e-06,3.0951e-07,1.0395e-06,4.1343e-07,1.0429e-06,1.3981e-06,1.6280e-06,3.0341e-07,1.0452e-06,4.1338e-07
P10,30.00,135.00,0.00,0.00,1.1835e-06,1.6185e-06,1.8977e-06,3.5633e-07,1.2004e-06,4.7748e-07,1.2039e-06,1.6139e-06,1.8795e-06,3.4931e-07,1.2071e-06,4.7743e-07
P10,45.00,135.00,45.00,0.00,8.2858e-07,1.0878e-06,1.2865e-06,2.2615e-07,8.4132e-07,3.4902e-07,8.4333e-07,1.0836e-06,1.2739e-06,2.2098e-07,8.4568e-07,3.4896e-07
P10,60.00,180.00,0.00,0.00,1.0937e-06,1.4558e-06,1.7475e-06,2.9379e-07,1.1453e-06,4.7504e-07,1.1131e-06,1.4492e-06,1.7303e-06,2.8657e-07,1.1514e-06,4.7502e-07
P10,0.00,180.00,0.00,0.00,1.2021e-06,1.6500e-06,1.9258e-06,3.6559e-07,1.1994e-06,4.6885e-07,1.2227e-06,1.6457e-06,1.9075e-06,3.5859e-07,1.2062e-06,4.6878e-07
P10,0.00,180.00,60.00,0.00,5.4889e-07,7.3160e-07,8.7576e-07,1.4965e-07,5.7226e-07,2.3735e-07,5.5864e-07,7.2840e-07,8.6711e-07,1.4603e-07,5.7539e-07,2.3732e-07
P10,60.00,135.00,55.00,0.00,6.8800e-07,8.6231e-07,1.0351e-06,1.6451e-07,6.9111e-07,2.9582e-07,7.0079e-07,8.5762e-07,1.0249e-06,1.5988e-07,6.9454e-07,2.9581e-07
P10,30.00,0.00,55.00,0.00,6.6527e-07,9.1264e-07,1.1037e-06,2.0478e-07,7.5965e-07,3.3279e-07,6.7695e-07,9.0843e-07,1.0927e-06,2.0022e-07,7.6350e-07,3.3271e-07
P10,30.00,0.00,0.00,0.00,1.1835e-06,1.6185e-06,1.8977e-06,3.5633e-07,1.2004e-06,4.7748e-07,1.2039e-06,1.6139e-06,1.8795e-06,3.4931e-07,1.2071e-06,4.7743e-07
P10,60.00,90.00,60.00,0.00,5.9460e-07,7.7417e-07,9.5559e-07,1.5525e-07,6.7253e-07,3.0204e-07,6.0558e-07,7.6908e-07,9.4601e-07,1.5076e-07,6.7581e-07,3.0205e-07
