Profile,VZA,VAA,SZA,SAA,fy4a_ch01_Radiance,fy4a_ch02_Radiance,fy4a_ch03_Radiance,fy4a_ch04_Radiance,fy4a_ch05_Radiance,fy4a_ch06_Radiance,fy4b_ch01_Radiance,fy4b_ch02_Radiance,fy4b_ch03_Radiance,fy4b_ch04_Radiance,fy4b_ch05_Radiance,fy4b_ch06_Radiance
P25,45.00,90.00,45.00,0.00,9.2372e-07,1.1904e-06,1.2330e-06,1.6834e-09,7.5804e-07,2.5554e-07,9.4096e-07,1.1981e-06,1.2619e-06,1.3204e-09,7.6330e-07,2.5583e-07
P25,60.00,180.00,60.00,0.00,6.3576e-07,7.1634e-07,7.0819e-07,2.3124e-09,4.3217e-07,1.4166e-07,6.4833e-07,7.2152e-07,7.2628e-07,2.1625e-09,4.3535e-07,1.4173e-07
P25,30.00,45.00,55.00,0.00,7.5609e-07,9.9055e-07,1.0356e-06,1.3223e-09,6.5405e-07,2.2714e-07,7.7015e-07,9.9666e-07,1.0596e-06,1.0076e-09,6.5844e-07,2.2743e-07
P25,45.00,135.00,45.00,0.00,9.0932e-07,1.1395e-06,1.1647e-06,1.8126e-09,6.8569e-07,2.2212e-07,9.2644e-07,1.1473e-06,1.1924e-06,1.4869e-09,6.9074e-07,2.2231e-07
P25,45.00,135.00,55.00,0.00,7.2177e-07,8.8755e-07,9.0447e-07,1.6711e-09,5.4539e-07,1.7901e-07,7.3550e-07,8.9359e-07,9.2639e-07,1.4370e-09,5.4937e-07,1.7918e-07
P25,0.00,90.00,30.00,0.00,1.2055e-06,1.5751e-06,1.6183e-06,1.6487e-09,8.7583e-07,2.7280e-07,1.2277e-06,1.5858e-06,1.6554e-06,1.0984e-09,8.8264e-07,2.7282e-07
P25,30.00,90.00,30.00,0.00,1.1831e-06,1.5423e-06,1.5884e-06,1.7241e-09,8.9312e-07,2.8524e-07,1.2050e-06,1.5527e-06,1.6250e-06,1.2015e-09,8.9981e-07,2.8530e-07
P25,45.00,180.00,45.00,0.00,9.0824e-07,1.1234e-06,1.1414e-06,1.8948e-09,6.6083e-07,2.1067e-07,9.2540e-07,1.1312e-06,1.1687e-06,1.5814e-09,6.6581e-07,2.1082e-07
P25,30.00,45.00,30.00,0.00,1.1957e-06,1.5738e-06,1.6282e-06,1.6836e-09,9.3325e-07,3.0400e-07,1.2178e-06,1.5842e-06,1.6654e-06,1.1333e-09,9.4004e-07,3.0411e-07
P25,30.00,135.00,30.00,0.00,1.1754e-06,1.5167e-06,1.5548e-06,1.7874e-09,8.5877e-07,2.6926e-07,1.1972e-06,1.5271e-06,1.5909e-06,1.2881e-09,8.6538e-07,2.6929e-07
P25,60.00,180.00,0.00,0.00,1.2279e-06,1.5604e-06,1.6085e-06,2.2983e-09,9.5174e-07,3.0957e-07,1.2511e-06,1.5709e-06,1.6481e-06,1.8912e-09,9.5879e-07,3.0970e-07
P25,0.00,90.00,0.00,0.00,1.4335e-06,1.8786e-06,1.9260e-06,1.8555e-09,1.0089e-06,3.0765e-07,1.4599e-06,1.8915e-06,1.9700e-06,1.1793e-09,1.0169e-06,3.0763e-07
P25,0.00,180.00,30.00,0.00,1.2055e-06,1.5751e-06,1.6183e-06,1.6487e-09,8.7583e-07,2.7280e-07,1.2277e-06,1.5858e-06,1.6554e-06,1.0984e-09,8.8264e-07,2.7282e-07
P25,60.00,45.00,0.00,0.00,1.2279e-06,1.5604e-06,1.6085e-06,2.2983e-09,9.5174e-07,3.0957e-07,1.2511e-06,1.5709e-06,1.6481e-06,1.8912e-09,9.5879e-07,3.0970e-07
P25,30.00,180.00,0.00,0.00,1.3916e-06,1.8178e-06,1.8670e-06,1.9003e-09,1.0114e-06,3.1467e-07,1.4173e-06,1.8302e-06,1.9100e-06,1.2731e-09,1.0192e-06,3.1469e-07
P25,60.00,45.00,60.00,0.00,7.2986e-07,9.7611e-07,1.0576e-06,1.9995e-09,8.2040e-07,3.2108e-07,7.4349e-07,9.8088e-07,1.0828e-06,1.7292e-09,8.2493e-07,3.2157e-07
P25,45.00,45.00,45.00,0.00,9.6486e-07,1.2766e-06,1.3398e-06,1.6644e-09,8.6761e-07,3.0690e-07,9.8272e-07,1.2843e-06,1.3705e-06,1.2413e-09,8.7317e-07,3.0734e-07
P25,30.00,180.00,55.00,0.00,7.2286e-07,8.9772e-07,9.1442e-07,1.4736e-09,5.2716e-07,1.6803e-07,7.3652e-07,9.0392e-07,9.3639e-07,1.2255e-09,5.3119e-07,1.6816e-07
P25,30.00,45.00,45.00,0.00,9.5645e-07,1.2588e-06,1.3100e-06,1.4815e-09,7.9257e-07,2.6772e-07,9.7413e-07,1.2668e-06,1.3400e-06,1.0547e-09,7.9805e-07,2.6802e-07
P25,60.00,135.00,30.00,0.00,1.0637e-06,1.3155e-06,1.3436e-06,2.3492e-09,7.9807e-07,2.5805e-07,1.0839e-06,1.3246e-06,1.3769e-06,2.0227e-09,8.0401e-07,2.5814e-07
P25,55.00,90.00,45.00,0.00,9.0487e-07,1.1544e-06,1.1979e-06,1.9020e-09,7.6461e-07,2.6259e-07,9.2189e-07,1.1617e-06,1.2267e-06,1.5802e-09,7.6978e-07,2.6292e-07
P25,60.00,0.00,55.00,0.00,8.9810e-07,1.2382e-06,1.3552e-06,2.1811e-09,1.0752e-06,4.3061e-07,9.1461e-07,1.2438e-06,1.3865e-06,1.7959e-09,1.0807e-06,4.3157e-07
P25,60.00,0.00,30.00,0.00,1.1406e-06,1.5001e-06,1.5806e-06,2.1905e-09,1.0500e-06,3.7550e-07,1.1618e-06,1.5091e-06,1.6183e-06,1.7525e-09,1.0566e-06,3.7589e-07
P25,30.00,0.00,30.00,0.00,1.2030e-06,1.5897e-06,1.6477e-06,1.6744e-09,9.5265e-07,3.1314e-07,1.2251e-06,1.6000e-06,1.6852e-06,1.1104e-09,9.5948e-07,3.1328e-07
P25,30.00,0.00,60.00,0.00,6.6120e-07,8.7019e-07,9.1689e-07,1.2513e-09,6.0592e-07,2.1786e-07,6.7351e-07,8.7533e-07,9.3826e-07,9.8173e-10,6.0982e-07,2.1807e-07
P25,0.00,45.00,60.00,0.00,6.1593e-07,7.8371e-07,8.0828e-07,1.1325e-09,4.7555e-07,1.5568e-07,6.2752e-07,7.8891e-07,8.2772e-07,9.1358e-10,4.7913e-07,1.5574e-07
P25,30.00,90.00,60.00,0.00,6.2314e-07,7.9199e-07,8.1950e-07,1.2524e-09,5.0454e-07,1.7010e-07,6.3489e-07,7.9712e-07,8.3918e-07,1.0326e-09,5.0815e-07,1.7020e-07
P25,30.00,90.00,0.00,0.00,1.3916e-06,1.8178e-06,1.8670e-06,1.9003e-09,1.0114e-06,3.1467e-07,1.4173e-06,1.8302e-06,1.9100e-06,1.2731e-09,1.0192e-06,3.1469e-07
P25,30.00,135.00,55.00,0.00,7.2398e-07,9.0827e-07,9.2954e-07,1.4247e-09,5.4338e-07,1.7552e-07,7.3762e-07,9.1443e-07,9.5178e-07,1.1686e-09,5.4745e-07,1.7567e-07
P25,55.00,45.00,55.00,0.00,8.0690e-07,1.0742e-06,1.1478e-06,1.8214e-09,8.3311e-07,3.1526e-07,8.2191e-07,1.0800e-06,1.1746e-06,1.4968e-09,8.3791e-07,3.1585e-07
P25,60.00,135.00,60.00,0.00,6.2698e-07,7.2931e-07,7.3326e-07,2.1336e-09,4.6311e-07,1.5568e-07,6.3926e-07,7.3434e-07,7.5191e-07,1.9765e-09,4.6641e-07,1.5577e-07
P25,0.00,0.00,0.00,0.00,1.4335e-06,1.8786e-06,1.9260e-06,1.8555e-09,1.0089e-06,3.0765e-07,1.4599e-06,1.8915e-06,1.9700e-06,1.1793e-09,1.0169e-06,3.0763e-07
P25,0.00,0.00,30.00,0.00,1.2055e-06,1.5751e-06,1.6183e-06,1.6487e-09,8.7583e-07,2.7280e-07,1.2277e-06,1.5858e-06,1.6554e-06,1.0984e-09,8.8264e-07,2.7282e-07
P25,0.00,180.00,45.00,0.00,9.4303e-07,1.2242e-06,1.2608e-06,1.4157e-09,7.0945e-07,2.2632e-07,9.6051e-07,1.2324e-06,1.2900e-06,1.0125e-09,7.1481e-07,2.2649e-07
P25,60.00,180.00,30.00,0.00,1.0644e-06,1.3014e-06,1.3218e-06,2.4406e-09,7.7321e-07,2.4670e-07,1.0847e-06,1.3105e-06,1.3547e-06,2.1238e-09,7.7907e-07,2.4677e-07
P25,55.00,135.00,45.00,0.00,8.8949e-07,1.0930e-06,1.1135e-06,2.0759e-09,6.7256e-07,2.2030e-07,9.0641e-07,1.1004e-06,1.1407e-06,1.7935e-09,6.7744e-07,2.2051e-07
P25,60.00,0.00,60.00,0.00,8.2453e-07,1.1530e-06,1.2777e-06,2.1652e-09,1.0574e-06,4.3364e-07,8.3963e-07,1.1578e-06,1.3073e-06,1.8136e-09,1.0626e-06,4.3443e-07
P25,30.00,90.00,45.00,0.00,9.3673e-07,1.2138e-06,1.2536e-06,1.5155e-09,7.3500e-07,2.4079e-07,9.5413e-07,1.2218e-06,1.2827e-06,1.1243e-09,7.4033e-07,2.4101e-07
P25,55.00,180.00,55.00,0.00,7.2191e-07,8.4708e-07,8.4866e-07,2.1032e-09,5.1042e-07,1.6564e-07,7.3589e-07,8.5309e-07,8.6978e-07,1.9049e-09,5.1421e-07,1.6578e-07
P25,0.00,135.00,55.00,0.00,7.2937e-07,9.3676e-07,9.6596e-07,1.2293e-09,5.5992e-07,1.8168e-07,7.4300e-07,9.4298e-07,9.8879e-07,9.4734e-10,5.6412e-07,1.8183e-07
P25,30.00,45.00,60.00,0.00,6.4598e-07,8.4136e-07,8.8160e-07,1.2371e-09,5.6933e-07,2.0052e-07,6.5806e-07,8.4649e-07,9.0236e-07,9.8580e-10,5.7314e-07,2.0069e-07
P25,0.00,45.00,55.00,0.00,7.2937e-07,9.3676e-07,9.6596e-07,1.2293e-09,5.5992e-07,1.8168e-07,7.4300e-07,9.4298e-07,9.8879e-07,9.4734e-10,5.6412e-07,1.8183e-07
P25,60.00,90.00,0.00,0.00,1.2279e-06,1.5604e-06,1.6085e-06,2.2983e-09,9.5174e-07,3.0957e-07,1.2511e-06,1.5709e-06,1.6481e-06,1.8912e-09,9.5879e-07,3.0970e-07
P25,45.00,0.00,55.00,0.00,8.2107e-07,1.1050e-06,1.1788e-06,1.5933e-09,8.3283e-07,3.1367e-07,8.3622e-07,1.1111e-06,1.2056e-06,1.2224e-09,8.3765e-07,3.1424e-07
P25,0.00,90.00,45.00,0.00,9.4303e-07,1.2242e-06,1.2608e-06,1.4157e-09,7.0945e-07,2.2632e-07,9.6051e-07,1.2324e-06,1.2900e-06,1.0125e-09,7.1481e-07,2.2649e-07
P25,0.00,0.00,45.00,0.00,9.4303e-07,1.2242e-06,1.2608e-06,1.4157e-09,7.0945e-07,2.2632e-07,9.6051e-07,1.2324e-06,1.2900e-06,1.0125e-09,7.1481e-07,2.2649e-07
P25,30.00,0.00,55.00,0.00,7.7091e-07,1.0189e-06,1.0701e-06,1.3323e-09,6.8938e-07,2.4385e-07,7.8519e-07,1.0250e-06,1.0947e-06,9.9794e-10,6.9386e-07,2.4419e-07
P25,55.00,0.00,55.00,0.00,8.7007e-07,1.1891e-06,1.2882e-06,1.9260e-09,9.8080e-07,3.8542e-07,8.8608e-07,1.1949e-06,1.3175e-06,1.5385e-09,9.8602e-07,3.8622e-07
P25,30.00,180.00,30.00,0.00,1.1731e-06,1.5069e-06,1.5416e-06,1.8196e-09,8.4547e-07,2.6307e-07,1.1949e-06,1.5172e-06,1.5775e-06,1.3293e-09,8.5204e-07,2.6308e-07
P25,0.00,90.00,60.00,0.00,6.1593e-07,7.8371e-07,8.0828e-07,1.1325e-09,4.7555e-07,1.5568e-07,6.2752e-07,7.8891e-07,8.2772e-07,9.1358e-10,4.7913e-07,1.5574e-07
P25,30.00,0.00,0.00,0.00,1.3916e-06,1.8178e-06,1.8670e-06,1.9003e-09,1.0114e-06,3.1467e-07,1.4173e-06,1.8302e-06,1.9100e-06,1.2731e-09,1.0192e-06,3.1469e-07
P25,60.00,45.00,30.00,0.00,1.1147e-06,1.4508e-06,1.5201e-06,2.1688e-09,9.8662e-07,3.4563e-07,1.1356e-06,1.4597e-06,1.5566e-06,1.7601e-09,9.9311e-07,3.4594e-07
P25,60.00,135.00,45.00,0.00,8.7632e-07,1.0606e-06,1.0776e-06,2.2850e-09,6.5885e-07,2.1646e-07,8.9314e-07,1.0679e-06,1.1045e-06,2.0321e-09,6.6363e-07,2.1668e-07
P25,45.00,45.00,55.00,0.00,7.8322e-07,1.0363e-06,1.0957e-06,1.5397e-09,7.4752e-07,2.7311e-07,7.9777e-07,1.0423e-06,1.1210e-06,1.2114e-09,7.5211e-07,2.7355e-07
P25,55.00,0.00,45.00,0.00,1.0105e-06,1.3597e-06,1.4505e-06,1.9706e-09,1.0269e-06,3.8597e-07,1.0291e-06,1.3671e-06,1.4837e-06,1.5247e-09,1.0328e-06,3.8668e-07
P25,0.00,45.00,30.00,0.00,1.2055e-06,1.5751e-06,1.6183e-06,1.6487e-09,8.7583e-07,2.7280e-07,1.2277e-06,1.5858e-06,1.6554e-06,1.0984e-09,8.8264e-07,2.7282e-07
P25,30.00,45.00,0.00,0.00,1.3916e-06,1.8178e-06,1.8670e-06,1.9003e-09,1.0114e-06,3.1467e-07,1.4173e-06,1.8302e-06,1.9100e-06,1.2731e-09,1.0192e-06,3.1469e-07
P25,30.00,135.00,45.00,0.00,9.2721e-07,1.1816e-06,1.2108e-06,1.5946e-09,6.9049e-07,2.2016e-07,9.4451e-07,1.1896e-06,1.2392e-06,1.2299e-09,6.9569e-07,2.2032e-07
P25,55.00,90.00,55.00,0.00,7.3281e-07,9.2690e-07,9.6428e-07,1.7763e-09,6.3956e-07,2.2475e-07,7.4670e-07,9.3264e-07,9.8766e-07,1.5313e-09,6.4378e-07,2.2506e-07
P25,55.00,135.00,55.00,0.00,7.1839e-07,8.6384e-07,8.7599e-07,1.9650e-09,5.4155e-07,1.7986e-07,7.3221e-07,8.6975e-07,8.9765e-07,1.7562e-09,5.4544e-07,1.8005e-07
P25,55.00,45.00,45.00,0.00,9.6410e-07,1.2753e-06,1.3483e-06,1.9061e-09,9.2173e-07,3.3607e-07,9.8201e-07,1.2826e-06,1.3798e-06,1.5110e-09,9.2735e-07,3.3662e-07
P25,60.00,0.00,45.00,0.00,1.0158e-06,1.3688e-06,1.4701e-06,2.1878e-09,1.0781e-06,4.1201e-07,1.0346e-06,1.3760e-06,1.5043e-06,1.7649e-09,1.0841e-06,4.1282e-07
P25,60.00,0.00,0.00,0.00,1.2279e-06,1.5604e-06,1.6085e-06,2.2983e-09,9.5174e-07,3.0957e-07,1.2511e-06,1.5709e-06,1.6481e-06,1.8912e-09,9.5879e-07,3.0970e-07
P25,30.00,0.00,45.00,0.00,9.6834e-07,1.2825e-06,1.3388e-06,1.4817e-09,8.2170e-07,2.8143e-07,9.8620e-07,1.2905e-06,1.3693e-06,1.0364e-09,8.2725e-07,2.8177e-07
P25,0.00,135.00,60.00,0.00,6.1593e-07,7.8371e-07,8.0828e-07,1.1325e-09,4.7555e-07,1.5568e-07,6.2752e-07,7.8891e-07,8.2772e-07,9.1358e-10,4.7913e-07,1.5574e-07
P25,60.00,90.00,45.00,0.00,8.9088e-07,1.1262e-06,1.1696e-06,2.0815e-09,7.6110e-07,2.6327e-07,9.0775e-07,1.1333e-06,1.1982e-06,1.7908e-09,7.6622e-07,2.6361e-07
P25,0.00,0.00,55.00,0.00,7.2937e-07,9.3676e-07,9.6596e-07,1.2293e-09,5.5992e-07,1.8168e-07,7.4300e-07,9.4298e-07,9.8879e-07,9.4734e-10,5.6412e-07,1.8183e-07
P25,45.00,180.00,55.00,0.00,7.2352e-07,8.7475e-07,8.8419e-07,1.7661e-09,5.2232e-07,1.6848e-07,7.3734e-07,8.8086e-07,9.0574e-07,1.5413e-09,5.2623e-07,1.6862e-07
P25,0.00,0.00,60.00,0.00,6.1593e-07,7.8371e-07,8.0828e-07,1.1325e-09,4.7555e-07,1.5568e-07,6.2752e-07,7.8891e-07,8.2772e-07,9.1358e-10,4.7913e-07,1.5574e-07
P25,0.00,90.00,55.00,0.00,7.2937e-07,9.3676e-07,9.6596e-07,1.2293e-09,5.5992e-07,1.8168e-07,7.4300e-07,9.4298e-07,9.8879e-07,9.4734e-10,5.6412e-07,1.8183e-07
P25,45.00,0.00,45.00,0.00,9.9333e-07,1.3292e-06,1.4032e-06,1.6939e-09,9.3219e-07,3.3752e-07,1.0116e-06,1.3369e-06,1.4350e-06,1.2342e-09,9.3791e-07,3.3805e-07
P25,30.00,135.00,0.00,0.00,1.3916e-06,1.8178e-06,1.8670e-06,1.9003e-09,1.0114e-06,3.1467e-07,1.4173e-06,1.8302e-06,1.9100e-06,1.2731e-09,1.0192e-06,3.1469e-07
P25,60.00,90.00,55.00,0.00,7.2974e-07,9.1530e-07,9.5312e-07,1.9709e-09,6.4538e-07,2.2872e-07,7.4365e-07,9.2090e-07,9.7663e-07,1.7446e-09,6.4958e-07,2.2905e-07
P25,0.00,180.00,0.00,0.00,1.4335e-06,1.8786e-06,1.9260e-06,1.8555e-09,1.0089e-06,3.0765e-07,1.4599e-06,1.8915e-06,1.9700e-06,1.1793e-09,1.0169e-06,3.0763e-07
P25,60.00,45.00,45.00,0.00,9.5977e-07,1.2665e-06,1.3451e-06,2.1012e-09,9.4697e-07,3.4996e-07,9.7767e-07,1.2736e-06,1.3770e-06,1.7342e-09,9.5263e-07,3.5057e-07
P25,30.00,180.00,45.00,0.00,9.2601e-07,1.1716e-06,1.1965e-06,1.6401e-09,6.7512e-07,2.1309e-07,9.4333e-07,1.1796e-06,1.2247e-06,1.2842e-09,6.8028e-07,2.1323e-07
P25,30.00,90.00,55.00,0.00,7.3307e-07,9.4033e-07,9.7268e-07,1.3440e-09,5.8922e-07,1.9675e-07,7.4680e-07,9.4644e-07,9.9566e-07,1.0644e-09,5.9343e-07,1.9695e-07
P25,0.00,45.00,45.00,0.00,9.4303e-07,1.2242e-06,1.2608e-06,1.4157e-09,7.0945e-07,2.2632e-07,9.6051e-07,1.2324e-06,1.2900e-06,1.0125e-09,7.1481e-07,2.2649e-07
P25,0.00,135.00,30.00,0.00,1.2055e-06,1.5751e-06,1.6183e-06,1.6487e-09,8.7583e-07,2.7280e-07,1.2277e-06,1.5858e-06,1.6554e-06,1.0984e-09,8.8264e-07,2.7282e-07
P25,0.00,45.00,0.00,0.00,1.4335e-06,1.8786e-06,1.9260e-06,1.8555e-09,1.0089e-06,3.0765e-07,1.4599e-06,1.8915e-06,1.9700e-06,1.1793e-09,1.0169e-06,3.0763e-07
P25,60.00,45.00,55.00,0.00,8.1695e-07,1.0888e-06,1.1710e-06,2.0411e-09,8.7853e-07,3.3736e-07,8.3218e-07,1.0944e-06,1.1987e-06,1.7300e-09,8.8347e-07,3.3802e-07
P25,45.00,90.00,55.00,0.00,7.3472e-07,9.3774e-07,9.7326e-07,1.5336e-09,6.2006e-07,2.1338e-07,7.4854e-07,9.4368e-07,9.9643e-07,1.2665e-09,6.2428e-07,2.1364e-07
P25,0.00,180.00,55.00,0.00,7.2937e-07,9.3676e-07,9.6596e-07,1.2293e-09,5.5992e-07,1.8168e-07,7.4300e-07,9.4298e-07,9.8879e-07,9.4734e-10,5.6412e-07,1.8183e-07
P25,30.00,135.00,60.00,0.00,6.1509e-07,7.6203e-07,7.7864e-07,1.3314e-09,4.6046e-07,1.4968e-07,6.2678e-07,7.6722e-07,7.9760e-07,1.1317e-09,4.6393e-07,1.4973e-07
P25,0.00,135.00,0.00,0.00,1.4335e-06,1.8786e-06,1.9260e-06,1.8555e-09,1.0089e-06,3.0765e-07,1.4599e-06,1.8915e-06,1.9700e-06,1.1793e-09,1.0169e-06,3.0763e-07
P25,30.00,180.00,60.00,0.00,6.1519e-07,7.5363e-07,7.6589e-07,1.3816e-09,4.4610e-07,1.4309e-07,6.2691e-07,7.5885e-07,7.8461e-07,1.1880e-09,4.4953e-07,1.4312e-07
P25,60.00,180.00,55.00,0.00,7.2327e-07,8.3209e-07,8.2868e-07,2.3643e-09,5.0278e-07,1.6377e-07,7.3743e-07,8.3805e-07,8.4963e-07,2.1821e-09,5.0649e-07,1.6393e-07
P25,0.00,180.00,60.00,0.00,6.1593e-07,7.8371e-07,8.0828e-07,1.1325e-09,4.7555e-07,1.5568e-07,6.2752e-07,7.8891e-07,8.2772e-07,9.1358e-10,4.7913e-07,1.5574e-07
P25,60.00,135.00,55.00,0.00,7.1609e-07,8.4686e-07,8.5539e-07,2.1945e-09,5.3495e-07,1.7834e-07,7.2999e-07,8.5267e-07,8.7691e-07,2.0035e-09,5.3877e-07,1.7853e-07
P25,60.00,180.00,45.00,0.00,8.8097e-07,1.0452e-06,1.0516e-06,2.4289e-09,6.2806e-07,2.0250e-07,8.9798e-07,1.0526e-06,1.0779e-06,2.1860e-09,6.3273e-07,2.0268e-07
P25,55.00,180.00,45.00,0.00,8.9192e-07,1.0774e-06,1.0887e-06,2.1953e-09,6.4412e-07,2.0735e-07,9.0897e-07,1.0849e-06,1.1154e-06,1.9239e-09,6.4891e-07,2.0753e-07
P25,60.00,135.00,0.00,0.00,1.2279e-06,1.5604e-06,1.6085e-06,2.2983e-09,9.5174e-07,3.0957e-07,1.2511e-06,1.5709e-06,1.6481e-06,1.8912e-09,9.5879e-07,3.0970e-07
P25,60.00,90.00,30.00,0.00,1.0764e-06,1.3664e-06,1.4135e-06,2.2030e-09,8.7441e-07,2.9323e-07,1.0967e-06,1.3753e-06,1.4482e-06,1.8447e-09,8.8058e-07,2.9341e-07
P25,60.00,90.00,60.00,0.00,6.3858e-07,7.9494e-07,8.2855e-07,1.9060e-09,5.7227e-07,2.0545e-07,6.5083e-07,7.9973e-07,8.4919e-07,1.7177e-09,5.7597e-07,2.0565e-07
P26,0.00,180.00,45.00,0.00,9.3974e-07,1.2743e-06,1.4432e-06,3.4962e-08,7.2249e-07,2.5332e-07,9.5643e-07,1.2735e-06,1.4423e-06,3.0737e-08,7.2768e-07,2.5317e-07
P26,60.00,180.00,0.00,0.00,1.2216e-06,1.6206e-06,1.8605e-06,4.0724e-08,9.7107e-07,3.5250e-07,1.2438e-06,1.6180e-06,1.8589e-06,3.5080e-08,9.7782e-07,3.5220e-07
P26,60.00,135.00,60.00,0.00,6.2254e-07,7.5303e-07,8.5858e-07,2.0017e-08,4.7554e-07,1.8164e-07,6.3445e-07,7.5114e-07,8.5705e-07,1.7209e-08,4.7865e-07,1.8148e-07
P26,0.00,0.00,60.00,0.00,6.1326e-07,8.1446e-07,9.3362e-07,2.2122e-08,4.8564e-07,1.7655e-07,6.2437e-07,8.1323e-07,9.3260e-07,1.9243e-08,4.8907e-07,1.7639e-07
P26,0.00,0.00,55.00,0.00,7.2649e-07,9.7416e-07,1.1113e-06,2.6755e-08,5.7110e-07,2.0494e-07,7.3953e-07,9.7305e-07,1.1103e-06,2.3392e-08,5.7514e-07,2.0483e-07
P26,60.00,180.00,60.00,0.00,6.3069e-07,7.3873e-07,8.2903e-07,1.8871e-08,4.4380e-07,1.6530e-07,6.4289e-07,7.3721e-07,8.2774e-07,1.6237e-08,4.4681e-07,1.6514e-07
P26,45.00,180.00,45.00,0.00,9.0361e-07,1.1668e-06,1.3156e-06,2.9541e-08,6.7450e-07,2.3888e-07,9.2006e-07,1.1657e-06,1.3145e-06,2.5566e-08,6.7930e-07,2.3872e-07
P26,30.00,90.00,0.00,0.00,1.3871e-06,1.8939e-06,2.1298e-06,4.9744e-08,1.0287e-06,3.5016e-07,1.4116e-06,1.8936e-06,2.1295e-06,4.3756e-08,1.0364e-06,3.4979e-07
P26,0.00,90.00,55.00,0.00,7.2649e-07,9.7416e-07,1.1113e-06,2.6755e-08,5.7110e-07,2.0494e-07,7.3953e-07,9.7305e-07,1.1103e-06,2.3392e-08,5.7514e-07,2.0483e-07
P26,60.00,0.00,0.00,0.00,1.2216e-06,1.6206e-06,1.8605e-06,4.0724e-08,9.7107e-07,3.5250e-07,1.2438e-06,1.6180e-06,1.8589e-06,3.5080e-08,9.7782e-07,3.5220e-07
P26,0.00,90.00,0.00,0.00,1.4292e-06,1.9582e-06,2.1914e-06,5.1035e-08,1.0254e-06,3.4070e-07,1.4543e-06,1.9584e-06,2.1917e-06,4.5043e-08,1.0333e-06,3.4031e-07
P26,45.00,90.00,45.00,0.00,9.1996e-07,1.2367e-06,1.4193e-06,3.6002e-08,7.7344e-07,2.8954e-07,9.3651e-07,1.2348e-06,1.4175e-06,3.1525e-08,7.7847e-07,2.8944e-07
P26,60.00,180.00,45.00,0.00,8.7508e-07,1.0820e-06,1.2226e-06,2.6607e-08,6.4268e-07,2.3325e-07,8.9147e-07,1.0803e-06,1.2212e-06,2.2823e-08,6.4713e-07,2.3311e-07
P26,0.00,180.00,30.00,0.00,1.2017e-06,1.6409e-06,1.8453e-06,4.3755e-08,8.9086e-07,3.0328e-07,1.2228e-06,1.6406e-06,1.8450e-06,3.8553e-08,8.9748e-07,3.0295e-07
P26,60.00,0.00,60.00,0.00,8.2054e-07,1.1908e-06,1.4869e-06,5.2363e-08,1.0853e-06,5.0544e-07,8.3534e-07,1.1842e-06,1.4809e-06,4.6210e-08,1.0900e-06,5.0551e-07
P26,60.00,135.00,55.00,0.00,7.1132e-07,8.7556e-07,9.9839e-07,2.2956e-08,5.4845e-07,2.0700e-07,7.2477e-07,8.7359e-07,9.9677e-07,1.9729e-08,5.5206e-07,2.0690e-07
P26,55.00,90.00,45.00,0.00,9.0059e-07,1.1976e-06,1.3858e-06,3.4686e-08,7.8122e-07,3.0020e-07,9.1698e-07,1.1951e-06,1.3835e-06,3.0165e-08,7.8614e-07,3.0011e-07
P26,30.00,0.00,55.00,0.00,7.6806e-07,1.0579e-06,1.2306e-06,3.5662e-08,7.0336e-07,2.7613e-07,7.8180e-07,1.0558e-06,1.2284e-06,3.1632e-08,7.0763e-07,2.7609e-07
P26,0.00,135.00,30.00,0.00,1.2017e-06,1.6409e-06,1.8453e-06,4.3755e-08,8.9086e-07,3.0328e-07,1.2228e-06,1.6406e-06,1.8450e-06,3.8553e-08,8.9748e-07,3.0295e-07
P26,55.00,45.00,55.00,0.00,8.0324e-07,1.1121e-06,1.3295e-06,4.0836e-08,8.5256e-07,3.6303e-07,8.1779e-07,1.1081e-06,1.3258e-06,3.5976e-08,8.5703e-07,3.6308e-07
P26,55.00,0.00,55.00,0.00,8.6620e-07,1.2300e-06,1.4893e-06,5.0755e-08,1.0036e-06,4.4368e-07,8.8176e-07,1.2251e-06,1.4845e-06,4.5100e-08,1.0084e-06,4.4382e-07
P26,55.00,180.00,45.00,0.00,8.8658e-07,1.1170e-06,1.2609e-06,2.7927e-08,6.5839e-07,2.3723e-07,9.0298e-07,1.1155e-06,1.2596e-06,2.4050e-08,6.6297e-07,2.3709e-07
P26,0.00,180.00,0.00,0.00,1.4292e-06,1.9582e-06,2.1914e-06,5.1035e-08,1.0254e-06,3.4070e-07,1.4543e-06,1.9584e-06,2.1917e-06,4.5043e-08,1.0333e-06,3.4031e-07
P26,55.00,135.00,55.00,0.00,7.1406e-07,8.9450e-07,1.0188e-06,2.3625e-08,5.5457e-07,2.0736e-07,7.2740e-07,8.9277e-07,1.0173e-06,2.0359e-08,5.5826e-07,2.0726e-07
P26,55.00,90.00,55.00,0.00,7.2916e-07,9.6039e-07,1.1202e-06,2.8778e-08,6.5473e-07,2.5898e-07,7.4258e-07,9.5783e-07,1.1179e-06,2.4973e-08,6.5870e-07,2.5892e-07
P26,0.00,90.00,30.00,0.00,1.2017e-06,1.6409e-06,1.8453e-06,4.3755e-08,8.9086e-07,3.0328e-07,1.2228e-06,1.6406e-06,1.8450e-06,3.8553e-08,8.9748e-07,3.0295e-07
